frame_id,timestamp,state,similarity,bbox
159,5.3,LOCKED,0.9363193511962891,"500,213,237,613"
160,5.333333333333333,LOCKED,0.9262158870697021,"499,213,239,615"
161,5.366666666666666,LOCKED,0.9303529262542725,"503,213,234,614"
162,5.4,LOCKED,0.9353339672088623,"502,214,234,614"
163,5.433333333333334,LOCKED,0.9364019632339478,"507,214,227,616"
164,5.466666666666667,LOCKED,0.9370239973068237,"506,214,228,617"
165,5.5,LOCKED,0.9442033767700195,"515,215,216,618"
166,5.533333333333333,LOCKED,0.9373317956924438,"512,214,220,618"
167,5.566666666666666,LOCKED,0.9422065019607544,"512,213,221,619"
168,5.6,LOCKED,0.9395536184310913,"515,213,220,616"
169,5.633333333333334,LOCKED,0.9418990612030029,"529,214,209,614"
170,5.666666666666667,LOCKED,0.9467984437942505,"532,214,205,622"
171,5.7,LOCKED,0.9196503162384033,"520,213,214,623"
172,5.733333333333333,LOCKED,0.9294755458831787,"529,213,205,619"
173,5.766666666666667,LOCKED,0.9238091707229614,"526,213,207,620"
174,5.8,LOCKED,0.9306490421295166,"509,207,236,648"
175,5.833333333333333,LOCKED,0.9297335147857666,"525,215,220,643"
176,5.866666666666666,LOCKED,0.9138308763504028,"513,194,235,663"
177,5.9,LOCKED,0.9401224851608276,"527,213,211,620"
178,5.933333333333334,LOCKED,0.9386070966720581,"528,212,212,623"
179,5.966666666666667,LOCKED,0.9264177083969116,"513,196,232,660"
180,6.0,LOCKED,0.9338756799697876,"512,200,231,661"
181,6.033333333333333,LOCKED,0.9400275945663452,"531,213,204,631"
182,6.066666666666666,LOCKED,0.9247615337371826,"519,209,224,653"
183,6.1,LOCKED,0.9183261394500732,"512,196,236,663"
184,6.133333333333334,LOCKED,0.9100795984268188,"507,200,243,660"
185,6.166666666666667,LOCKED,0.9222148060798645,"511,197,236,665"
186,6.2,LOCKED,0.9456485509872437,"527,211,211,632"
187,6.233333333333333,LOCKED,0.9457347393035889,"528,211,209,635"
188,6.266666666666667,LOCKED,0.9331308603286743,"525,210,209,636"
189,6.3,LOCKED,0.9407004714012146,"504,193,243,664"
190,6.333333333333333,LOCKED,0.9393197298049927,"503,201,242,655"
191,6.366666666666666,LOCKED,0.9299192428588867,"517,211,219,635"
192,6.4,LOCKED,0.9446222186088562,"506,199,239,665"
193,6.433333333333334,LOCKED,0.9432416558265686,"507,197,240,665"
194,6.466666666666667,LOCKED,0.9341621994972229,"495,202,255,655"
195,6.5,LOCKED,0.9347935914993286,"499,197,249,664"
196,6.533333333333333,LOCKED,0.9376839399337769,"496,198,256,659"
197,6.566666666666666,LOCKED,0.9473667740821838,"499,199,250,653"
198,6.6,LOCKED,0.9354879856109619,"508,197,241,652"
199,6.633333333333334,LOCKED,0.9466584920883179,"506,197,245,657"
200,6.666666666666667,LOCKED,0.9449197053909302,"511,203,236,651"
201,6.7,LOCKED,0.9381965398788452,"507,204,240,657"
202,6.733333333333333,LOCKED,0.9372795820236206,"510,197,233,665"
203,6.766666666666667,LOCKED,0.9310739040374756,"505,195,236,667"
204,6.8,LOCKED,0.9248701930046082,"506,194,234,669"
205,6.833333333333333,LOCKED,0.9250555038452148,"505,190,236,670"
206,6.866666666666666,LOCKED,0.93328857421875,"522,209,217,639"
207,6.9,LOCKED,0.9324071407318115,"500,207,248,654"
208,6.933333333333334,LOCKED,0.9334603548049927,"519,206,237,656"
209,6.966666666666667,LOCKED,0.9174098968505859,"516,216,242,642"
210,7.0,LOCKED,0.9095821380615234,"521,226,240,636"
211,7.033333333333333,LOST,0.6404931545257568,"521,226,240,636"
212,7.066666666666666,LOCKED,0.7784099578857422,"674,65,281,843"
213,7.1,LOCKED,0.7801376581192017,"682,73,267,809"
214,7.133333333333334,LOCKED,0.79206383228302,"685,76,264,833"
215,7.166666666666667,LOCKED,0.8607249855995178,"688,74,256,902"
216,7.2,LOCKED,0.8443208336830139,"698,87,248,871"
217,7.233333333333333,LOCKED,0.8503121733665466,"695,103,250,936"
218,7.266666666666667,LOCKED,0.8639280200004578,"701,111,243,919"
219,7.3,LOCKED,0.8678674101829529,"707,108,232,946"
220,7.333333333333333,LOCKED,0.8713213205337524,"705,117,238,889"
221,7.366666666666666,LOCKED,0.8206911087036133,"699,118,255,865"
222,7.4,LOCKED,0.8241043090820312,"689,118,273,871"
223,7.433333333333334,LOCKED,0.8299469947814941,"686,122,275,855"
224,7.466666666666667,LOCKED,0.8367987871170044,"688,130,266,846"
225,7.5,LOCKED,0.8065800666809082,"689,137,276,841"
226,7.533333333333333,LOCKED,0.7979145646095276,"676,151,300,869"
227,7.566666666666666,LOCKED,0.8179222941398621,"662,159,309,863"
228,7.6,LOCKED,0.8297852277755737,"646,153,323,836"
229,7.633333333333334,LOCKED,0.8219252228736877,"639,154,331,828"
230,7.666666666666667,LOCKED,0.7814954519271851,"659,168,313,863"
231,7.7,LOCKED,0.7864972352981567,"657,169,311,857"
232,7.733333333333333,LOCKED,0.7979351282119751,"656,175,315,848"
233,7.766666666666667,LOCKED,0.7883856296539307,"655,183,310,840"
234,7.8,LOCKED,0.7741876244544983,"658,182,305,827"
235,7.833333333333333,LOCKED,0.771583080291748,"662,178,295,815"
236,7.866666666666666,LOCKED,0.7818571329116821,"660,176,295,795"
237,7.9,LOCKED,0.7846689224243164,"660,167,291,796"
238,7.933333333333334,LOCKED,0.7858014106750488,"662,174,289,783"
239,7.966666666666667,LOCKED,0.798886239528656,"664,176,283,783"
240,8.0,LOCKED,0.7814919948577881,"657,166,286,788"
241,8.033333333333333,LOCKED,0.7800129652023315,"643,168,288,789"
242,8.066666666666666,LOCKED,0.7760905623435974,"644,162,289,786"
243,8.1,LOCKED,0.7666683197021484,"664,160,270,785"
244,8.133333333333333,LOCKED,0.7662444114685059,"633,153,287,795"
245,8.166666666666666,LOCKED,0.7715620994567871,"626,153,293,794"
246,8.2,LOCKED,0.7538654208183289,"625,164,292,785"
247,8.233333333333333,LOCKED,0.7353386878967285,"617,148,300,788"
248,8.266666666666667,LOCKED,0.7687630653381348,"618,164,298,780"
249,8.3,LOCKED,0.7955000400543213,"622,168,292,766"
250,8.333333333333334,LOCKED,0.7697943449020386,"624,172,292,757"
251,8.366666666666667,LOCKED,0.7825011014938354,"611,178,292,750"
252,8.4,LOCKED,0.7993584275245667,"591,188,306,748"
253,8.433333333333334,LOCKED,0.8016166090965271,"585,191,314,741"
254,8.466666666666667,LOCKED,0.7846344709396362,"591,202,305,731"
255,8.5,LOCKED,0.7893007397651672,"592,196,305,731"
256,8.533333333333333,LOCKED,0.7976531386375427,"596,184,294,754"
257,8.566666666666666,LOCKED,0.7912211418151855,"595,194,286,739"
258,8.6,LOCKED,0.7650260925292969,"597,180,282,763"
259,8.633333333333333,LOCKED,0.7797861099243164,"594,191,286,741"
260,8.666666666666666,LOCKED,0.758957028388977,"600,187,277,734"
261,8.7,LOCKED,0.796087384223938,"596,186,284,743"
262,8.733333333333333,LOCKED,0.7992486953735352,"595,191,281,718"
263,8.766666666666667,LOCKED,0.8074884414672852,"592,195,283,699"
264,8.8,LOCKED,0.804083526134491,"600,203,273,687"
265,8.833333333333334,LOCKED,0.7810694575309753,"607,203,246,686"
266,8.866666666666667,LOCKED,0.7671822309494019,"606,208,242,686"
267,8.9,LOCKED,0.7883148789405823,"607,216,245,666"
268,8.933333333333334,LOCKED,0.7801097631454468,"607,224,244,664"
269,8.966666666666667,LOCKED,0.7701963186264038,"586,226,258,651"
270,9.0,LOCKED,0.7893834114074707,"602,242,247,638"
271,9.033333333333333,LOCKED,0.776684045791626,"584,234,257,647"
272,9.066666666666666,LOCKED,0.7663708329200745,"589,246,249,639"
273,9.1,LOCKED,0.779461681842804,"579,246,258,641"
274,9.133333333333333,LOCKED,0.7931168675422668,"579,240,258,665"
275,9.166666666666666,LOCKED,0.7836180329322815,"564,243,265,652"
276,9.2,LOCKED,0.7811211347579956,"566,244,263,655"
277,9.233333333333333,LOCKED,0.7915167212486267,"552,242,276,639"
278,9.266666666666667,LOCKED,0.7858915328979492,"534,246,290,658"
279,9.3,LOCKED,0.8024042844772339,"536,238,285,646"
280,9.333333333333334,LOCKED,0.8038755655288696,"531,238,288,642"
281,9.366666666666667,LOCKED,0.8084306716918945,"512,228,295,631"
282,9.4,LOCKED,0.807517409324646,"519,243,279,610"
283,9.433333333333334,LOCKED,0.7957905530929565,"518,245,264,599"
284,9.466666666666667,LOCKED,0.7983579635620117,"521,217,258,632"
285,9.5,LOCKED,0.7673600316047668,"523,212,248,639"
286,9.533333333333333,LOCKED,0.7877885699272156,"518,215,259,622"
287,9.566666666666666,LOCKED,0.7910846471786499,"502,236,278,595"
288,9.6,LOCKED,0.7934384942054749,"505,246,279,582"
289,9.633333333333333,LOCKED,0.8301480412483215,"478,229,307,619"
290,9.666666666666666,LOCKED,0.7989529371261597,"510,247,275,594"
291,9.7,LOCKED,0.8131491541862488,"514,253,273,616"
292,9.733333333333333,LOCKED,0.7913088798522949,"515,257,269,617"
293,9.766666666666667,LOCKED,0.7582414746284485,"533,257,244,611"
294,9.8,LOCKED,0.7504557371139526,"535,252,242,609"
295,9.833333333333334,LOCKED,0.793768584728241,"539,226,236,626"
296,9.866666666666667,LOCKED,0.8116730451583862,"537,231,245,613"
297,9.9,LOCKED,0.8218187093734741,"523,229,257,606"
298,9.933333333333334,LOCKED,0.807128369808197,"542,232,230,593"
299,9.966666666666667,LOCKED,0.7844521999359131,"545,229,222,590"
300,10.0,LOCKED,0.7960302829742432,"538,213,216,611"
301,10.033333333333333,LOCKED,0.7940198183059692,"550,214,211,610"
302,10.066666666666666,LOCKED,0.788647472858429,"538,214,218,606"
303,10.1,LOCKED,0.7770164012908936,"548,217,210,605"
304,10.133333333333333,LOCKED,0.7859524488449097,"516,222,257,599"
305,10.166666666666666,LOCKED,0.8003875017166138,"524,212,242,619"
306,10.2,LOCKED,0.8303788900375366,"520,267,248,557"
307,10.233333333333333,LOCKED,0.7507699131965637,"472,265,300,551"
308,10.266666666666667,LOCKED,0.6985996961593628,"473,264,306,556"
309,10.3,LOCKED,0.7853996753692627,"486,266,281,560"
310,10.333333333333334,LOCKED,0.7775647640228271,"518,270,250,553"
311,10.366666666666667,LOCKED,0.811882734298706,"522,266,247,560"
312,10.4,LOCKED,0.7977167963981628,"519,274,256,547"
313,10.433333333333334,LOCKED,0.8246703743934631,"516,270,264,562"
314,10.466666666666667,LOCKED,0.8428599834442139,"494,262,283,569"
315,10.5,LOCKED,0.8208222389221191,"487,254,299,574"
316,10.533333333333333,LOCKED,0.8625291585922241,"508,248,281,569"
317,10.566666666666666,LOCKED,0.8298161029815674,"489,257,296,554"
318,10.6,LOCKED,0.8194286823272705,"505,244,288,580"
319,10.633333333333333,LOCKED,0.7487620115280151,"504,264,293,537"
320,10.666666666666666,LOCKED,0.7870968580245972,"518,243,283,577"
321,10.7,LOCKED,0.7885922193527222,"525,242,286,576"
322,10.733333333333333,LOCKED,0.8147817850112915,"527,257,284,551"
323,10.766666666666667,LOCKED,0.8268109560012817,"519,255,304,553"
324,10.8,LOCKED,0.8101983070373535,"515,252,307,558"
325,10.833333333333334,LOCKED,0.8117916584014893,"513,252,310,560"
326,10.866666666666667,LOCKED,0.7955905199050903,"517,258,310,558"
327,10.9,LOCKED,0.7742490172386169,"525,263,298,554"
328,10.933333333333334,LOCKED,0.7904692888259888,"527,259,300,574"
329,10.966666666666667,LOCKED,0.8009271621704102,"532,265,295,570"
330,11.0,LOCKED,0.7953452467918396,"542,263,283,574"
331,11.033333333333333,LOCKED,0.8053076267242432,"547,262,277,573"
332,11.066666666666666,LOCKED,0.8197282552719116,"545,228,294,610"
333,11.1,LOCKED,0.8115088939666748,"549,253,286,574"
334,11.133333333333333,LOCKED,0.823462963104248,"542,239,303,586"
335,11.166666666666666,LOCKED,0.8320926427841187,"540,229,319,602"
336,11.2,LOCKED,0.7806865572929382,"534,229,332,596"
337,11.233333333333333,LOCKED,0.8279855251312256,"598,224,277,592"
338,11.266666666666667,LOCKED,0.7373708486557007,"588,226,294,572"
339,11.3,LOCKED,0.7128407955169678,"602,236,285,568"
340,11.333333333333334,LOCKED,0.7223793268203735,"609,240,282,571"
341,11.366666666666667,LOCKED,0.7017853260040283,"622,253,283,567"
342,11.4,LOCKED,0.7531047463417053,"643,253,259,573"
343,11.433333333333334,LOCKED,0.7921044826507568,"655,256,233,577"
344,11.466666666666667,LOCKED,0.7638225555419922,"647,256,252,578"
345,11.5,LOCKED,0.7564820647239685,"642,258,265,576"
346,11.533333333333333,LOCKED,0.7284455895423889,"647,283,243,536"
347,11.566666666666666,LOCKED,0.7412397861480713,"655,275,231,548"
348,11.6,LOCKED,0.7758772373199463,"644,268,237,560"
349,11.633333333333333,LOCKED,0.8008840680122375,"636,265,238,560"
350,11.666666666666666,LOCKED,0.81895911693573,"622,237,256,591"
351,11.7,LOCKED,0.8274052739143372,"610,235,269,594"
352,11.733333333333333,LOCKED,0.823654055595398,"559,240,303,597"
353,11.766666666666667,LOCKED,0.8281679153442383,"555,247,304,583"
354,11.8,LOCKED,0.8294893503189087,"560,239,299,587"
355,11.833333333333334,LOCKED,0.8301342725753784,"559,256,283,568"
356,11.866666666666667,LOCKED,0.8229274749755859,"553,238,296,580"
357,11.9,LOCKED,0.8244356513023376,"553,245,294,583"
358,11.933333333333334,LOCKED,0.8256257772445679,"555,238,286,591"
359,11.966666666666667,LOCKED,0.8099056482315063,"545,241,299,592"
360,12.0,LOCKED,0.7788229584693909,"545,268,293,544"
361,12.033333333333333,LOCKED,0.7520598769187927,"556,249,286,585"
362,12.066666666666666,LOCKED,0.7720680236816406,"560,249,278,592"
363,12.1,LOCKED,0.8019081354141235,"579,283,253,553"
364,12.133333333333333,LOCKED,0.78664231300354,"590,287,248,552"
365,12.166666666666666,LOCKED,0.8031989932060242,"605,277,244,554"
366,12.2,LOCKED,0.748375415802002,"601,243,285,593"
367,12.233333333333333,LOCKED,0.7599261403083801,"599,238,300,607"
368,12.266666666666667,LOCKED,0.7155137062072754,"606,257,293,583"
369,12.3,LOCKED,0.7987266182899475,"618,236,269,600"
370,12.333333333333334,LOCKED,0.7785894870758057,"629,231,246,602"
371,12.366666666666667,LOCKED,0.8002849817276001,"623,227,249,609"
372,12.4,LOCKED,0.7839205265045166,"624,224,239,615"
373,12.433333333333334,LOCKED,0.7699229717254639,"616,230,236,601"
374,12.466666666666667,LOCKED,0.7965493202209473,"620,227,235,603"
375,12.5,LOCKED,0.772817850112915,"624,230,234,599"
376,12.533333333333333,LOCKED,0.7616443634033203,"617,227,229,603"
377,12.566666666666666,LOCKED,0.7824510931968689,"608,232,255,602"
378,12.6,LOCKED,0.7786397933959961,"603,228,264,616"
379,12.633333333333333,LOCKED,0.7671074867248535,"603,236,272,603"
380,12.666666666666666,LOCKED,0.7428325414657593,"594,235,269,611"
381,12.7,LOCKED,0.7465853095054626,"563,253,277,600"
382,12.733333333333333,LOCKED,0.7743529081344604,"575,253,260,615"
383,12.766666666666667,LOCKED,0.7560620307922363,"565,247,272,620"
384,12.8,LOCKED,0.6932600736618042,"572,229,262,636"
385,12.833333333333334,LOCKED,0.7411576509475708,"542,227,293,641"
386,12.866666666666667,LOCKED,0.8039137125015259,"559,250,280,623"
387,12.9,LOCKED,0.8182942867279053,"552,245,277,645"
388,12.933333333333334,LOCKED,0.815686047077179,"549,240,275,651"
389,12.966666666666667,LOCKED,0.8266886472702026,"540,246,286,629"
390,13.0,LOCKED,0.7608299255371094,"542,252,289,600"
391,13.033333333333333,LOCKED,0.6484386324882507,"547,238,286,629"
392,13.066666666666666,LOCKED,0.7282649278640747,"554,248,284,609"
393,13.1,LOCKED,0.8307290077209473,"550,238,294,635"
394,13.133333333333333,LOCKED,0.8350669741630554,"554,241,297,630"
395,13.166666666666666,LOCKED,0.8369612693786621,"564,242,293,620"
396,13.2,LOCKED,0.8434275984764099,"561,231,298,649"
397,13.233333333333333,LOCKED,0.8559830188751221,"566,224,300,665"
398,13.266666666666667,LOCKED,0.8294754028320312,"565,233,286,665"
399,13.3,LOCKED,0.7849540710449219,"591,219,279,678"
400,13.333333333333334,LOCKED,0.7872411608695984,"596,224,275,673"
401,13.366666666666667,LOCKED,0.8044683933258057,"599,218,277,651"
402,13.4,LOCKED,0.791600227355957,"597,232,277,639"
403,13.433333333333334,LOCKED,0.8275209665298462,"596,228,274,635"
404,13.466666666666667,LOCKED,0.8121013641357422,"595,225,272,644"
405,13.5,LOCKED,0.8296065330505371,"595,222,274,635"
406,13.533333333333333,LOCKED,0.8188766837120056,"598,217,271,637"
407,13.566666666666666,LOCKED,0.8375079035758972,"597,210,267,631"
408,13.6,LOCKED,0.8260846734046936,"599,207,267,632"
409,13.633333333333333,LOCKED,0.8375169038772583,"565,208,285,634"
410,13.666666666666666,LOCKED,0.788990318775177,"598,205,277,669"
411,13.7,LOCKED,0.8080102205276489,"598,213,269,662"
412,13.733333333333333,LOCKED,0.8111101388931274,"596,227,280,652"
413,13.766666666666667,LOCKED,0.8060988187789917,"591,215,289,669"
414,13.8,LOCKED,0.7870234251022339,"569,214,274,662"
415,13.833333333333334,LOCKED,0.717388391494751,"556,214,281,663"
416,13.866666666666667,LOCKED,0.7502765655517578,"555,227,281,660"
417,13.9,LOCKED,0.7862340211868286,"567,230,263,681"
418,13.933333333333334,LOCKED,0.6913567185401917,"547,219,393,730"
419,13.966666666666667,LOCKED,0.7984342575073242,"567,240,272,694"
420,14.0,LOCKED,0.7716169953346252,"565,242,274,698"
421,14.033333333333333,LOCKED,0.7781994342803955,"552,244,285,698"
422,14.066666666666666,LOCKED,0.7885046005249023,"542,242,293,693"
423,14.1,LOCKED,0.8150179386138916,"540,230,301,688"
424,14.133333333333333,LOCKED,0.8275820016860962,"540,226,304,704"
425,14.166666666666666,LOCKED,0.7987238764762878,"539,225,286,700"
426,14.2,LOCKED,0.8279561996459961,"529,225,298,680"
427,14.233333333333333,LOCKED,0.8010345101356506,"533,212,282,686"
428,14.266666666666667,LOCKED,0.7876126766204834,"526,209,285,690"
429,14.3,LOCKED,0.7670807838439941,"526,216,284,689"
430,14.333333333333334,LOCKED,0.7832528352737427,"520,212,287,696"
431,14.366666666666667,LOCKED,0.8332322239875793,"509,215,289,695"
432,14.4,LOCKED,0.8136647939682007,"513,204,285,716"
433,14.433333333333334,LOCKED,0.8306334614753723,"521,204,279,718"
434,14.466666666666667,LOCKED,0.842565655708313,"518,197,286,738"
435,14.5,LOCKED,0.819284200668335,"524,193,290,746"
436,14.533333333333333,LOCKED,0.825060248374939,"518,198,294,749"
437,14.566666666666666,LOCKED,0.8226515054702759,"523,205,293,753"
438,14.6,LOCKED,0.7956533432006836,"523,208,292,761"
439,14.633333333333333,LOCKED,0.8169828653335571,"530,199,294,752"
440,14.666666666666666,LOCKED,0.7876365780830383,"520,202,303,751"
441,14.7,LOCKED,0.8281441926956177,"522,209,310,727"
442,14.733333333333333,LOCKED,0.8092169761657715,"522,209,312,736"
443,14.766666666666667,LOCKED,0.8125174641609192,"533,206,307,730"
444,14.8,LOCKED,0.8245735168457031,"542,204,308,725"
445,14.833333333333334,LOCKED,0.8310273885726929,"547,205,302,709"
446,14.866666666666667,LOCKED,0.8059413433074951,"551,194,300,707"
447,14.9,LOCKED,0.8128376603126526,"552,183,300,713"
448,14.933333333333334,LOCKED,0.7984370589256287,"550,182,307,719"
449,14.966666666666667,LOCKED,0.7863181829452515,"545,186,314,725"
450,15.0,LOCKED,0.7998976707458496,"543,188,310,716"
451,15.033333333333333,LOCKED,0.7921426892280579,"573,184,298,746"
452,15.066666666666666,LOCKED,0.7648875117301941,"547,184,315,746"
453,15.1,LOCKED,0.7805492877960205,"546,183,315,751"
454,15.133333333333333,LOCKED,0.7826843857765198,"537,189,310,745"
455,15.166666666666666,LOCKED,0.7730709314346313,"531,187,299,757"
456,15.2,LOCKED,0.7655283212661743,"526,184,295,778"
457,15.233333333333333,LOCKED,0.7879394888877869,"524,184,294,775"
458,15.266666666666667,LOCKED,0.8082044124603271,"527,179,278,769"
459,15.3,LOCKED,0.8062519431114197,"525,164,267,758"
460,15.333333333333334,LOCKED,0.7890585660934448,"516,163,274,740"
461,15.366666666666667,LOCKED,0.8043000102043152,"516,167,273,747"
462,15.4,LOCKED,0.7872533798217773,"515,163,283,748"
463,15.433333333333334,LOCKED,0.7989240884780884,"516,168,284,746"
464,15.466666666666667,LOCKED,0.7760775685310364,"516,163,279,746"
465,15.5,LOCKED,0.7783786058425903,"521,160,279,760"
466,15.533333333333333,LOCKED,0.8037118911743164,"520,160,276,757"
467,15.566666666666666,LOCKED,0.8046603202819824,"519,156,279,765"
468,15.6,LOCKED,0.7762416005134583,"526,156,273,765"
469,15.633333333333333,LOCKED,0.7669728994369507,"530,160,273,780"
470,15.666666666666666,LOCKED,0.7765176296234131,"534,162,271,782"
471,15.7,LOCKED,0.7881414890289307,"538,164,293,773"
472,15.733333333333333,LOCKED,0.7918779850006104,"538,168,293,771"
473,15.766666666666667,LOCKED,0.8022911548614502,"541,178,297,764"
474,15.8,LOCKED,0.810657262802124,"547,183,301,769"
475,15.833333333333334,LOCKED,0.8318658471107483,"554,184,299,750"
476,15.866666666666667,LOCKED,0.8250209093093872,"579,174,264,768"
477,15.9,LOCKED,0.8190779685974121,"586,176,259,775"
478,15.933333333333334,LOCKED,0.8268121480941772,"585,177,263,769"
479,15.966666666666667,LOCKED,0.813936710357666,"594,176,255,775"
480,16.0,LOCKED,0.802715003490448,"596,186,272,722"
481,16.033333333333335,LOCKED,0.8233875632286072,"596,185,274,716"
482,16.066666666666666,LOCKED,0.8329105377197266,"599,189,275,711"
483,16.1,LOCKED,0.8324222564697266,"597,190,293,719"
484,16.133333333333333,LOCKED,0.8103104829788208,"597,187,300,730"
485,16.166666666666668,LOCKED,0.8361001014709473,"600,198,298,726"
486,16.2,LOCKED,0.8347069025039673,"599,193,304,724"
487,16.233333333333334,LOCKED,0.807135820388794,"589,205,315,706"
488,16.266666666666666,LOCKED,0.8088101148605347,"595,178,320,726"
489,16.3,LOCKED,0.8133000135421753,"605,172,309,710"
490,16.333333333333332,LOCKED,0.8068554401397705,"599,177,307,734"
491,16.366666666666667,LOCKED,0.8263921737670898,"601,199,306,737"
492,16.4,LOCKED,0.7923057675361633,"601,205,299,738"
493,16.433333333333334,LOCKED,0.806644082069397,"598,198,297,752"
494,16.466666666666665,LOCKED,0.8072658777236938,"601,199,293,752"
495,16.5,LOCKED,0.7921730279922485,"602,190,282,764"
496,16.533333333333335,LOCKED,0.7739164233207703,"600,191,274,746"
497,16.566666666666666,LOCKED,0.8139655590057373,"600,193,272,721"
498,16.6,LOCKED,0.8172549605369568,"606,162,264,746"
499,16.633333333333333,LOCKED,0.8037307262420654,"603,157,263,748"
500,16.666666666666668,LOCKED,0.7959269285202026,"601,149,265,739"
501,16.7,LOCKED,0.7983944416046143,"603,151,262,735"
502,16.733333333333334,LOCKED,0.7922222018241882,"602,153,262,728"
503,16.766666666666666,LOCKED,0.8026525974273682,"607,156,257,730"
504,16.8,LOCKED,0.7867419123649597,"608,158,258,730"
505,16.833333333333332,LOCKED,0.7987445592880249,"611,163,259,714"
506,16.866666666666667,LOCKED,0.7994797229766846,"613,156,261,723"
507,16.9,LOCKED,0.7941816449165344,"622,155,258,725"
508,16.933333333333334,LOCKED,0.8109946250915527,"630,161,258,716"
509,16.966666666666665,LOCKED,0.8112096786499023,"631,167,256,716"
510,17.0,LOCKED,0.8375391364097595,"630,168,258,715"
511,17.033333333333335,LOCKED,0.8556382656097412,"619,176,275,723"
512,17.066666666666666,LOCKED,0.8639978766441345,"612,184,285,716"
513,17.1,LOCKED,0.8559087514877319,"614,183,287,713"
514,17.133333333333333,LOCKED,0.8506951332092285,"610,162,295,720"
